text_id,target,text,annotator_id,stakeholder,stance,acceptability,sample,comment,care,fairness,loyalty,authority,purity,cluster,Gender identity,annotation_id
UgxRgEvuZIt4pU3ocEd4AaABAg,Halle Bailey,Those reactions of little black girls seeing this trailer is like serotonin straight to my brain! It's beautiful! I just can't imagine hating this trailer,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_344
UgzU9rwPQjwQSDKz9QR4AaABAg,Halle Bailey,I heard finding nemo is black next too 🤔,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_345
UgwJ1KPlhlY_pENacbl4AaABAg,Halle Bailey,I hate this,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_346
UgxL4761jjxHo9NG7fx4AaABAg,Halle Bailey,"How the hell is “the little mermaid is white, not black” racist?!!",5b0a7f3d17b66540674a4305eb32604e,activist,0.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_347
UgyxMgXioXq5UbsYcQ54AaABAg,Halle Bailey,The real question is what happened to the seashells,5b0a7f3d17b66540674a4305eb32604e,activist,,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_348
UgwPVPjFgbJ_nO-TdPN4AaABAg,Halle Bailey,I rather prefer the white little mermaid,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_349
UgwhEPGOIBN7HOEtloJ4AaABAg,Halle Bailey,"At least appreciate that Disney is making a better remake, plus they aren't copying it because they want to improve or change things up. Y'all so sensitive bruh",5b0a7f3d17b66540674a4305eb32604e,activist,0.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_350
Ugzc41_A1-hjacZH5Cp4AaABAg,Ellen DeGeneres,DANG....TELL ME HOW YOU REALLY FEEL. THAT'S ONE HELL OF AN OPENER,5b0a7f3d17b66540674a4305eb32604e,activist,0.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_351
UgxZpkPwRCfBv1Oo3zJ4AaABAg,Ellen DeGeneres,With more fame she became more fake.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_352
Ugz1HYNtIH3tmhOw8SR4AaABAg,Ellen DeGeneres,If she was really this bad we would have known a long time ago,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_353
UgxwTlwCgNWyYtQynmd4AaABAg,Ellen DeGeneres,To think I actually looked up to Ellen,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_354
UgxTnowycfoVt805r2d4AaABAg,Ellen DeGeneres,"the producer Heather was with Ellen from the beginning, season 1. 2003. this is the way Ellen has always been!",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_355
UgxnEnBYpIzBjdnClAh4AaABAg,Ellen DeGeneres,Disgusting end the show,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_356
UgyB-nUiUiSDHP7B7qV4AaABAg,Ellen DeGeneres,Apparently the show it's about to get canceled,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_357
UgxmoTCjbw5r00GKFGl4AaABAg,Ellen DeGeneres,Well you cant keep treating staff or anyone in that manner for very long as it will come back and bite you on your butt.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_358
UgySfl69gDZWJjmvJdF4AaABAg,Ellen DeGeneres,Ellen is a good person. She gives her money generously to wonderful causes.,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_359
UgwT3eBwggE2usELImB4AaABAg,Ellen DeGeneres,You cant come up with this kinda stuff,5b0a7f3d17b66540674a4305eb32604e,activist,0.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_360
UgxkaQnp2vAc5bFqnVJ4AaABAg,Ellen DeGeneres,Dam it kevin,5b0a7f3d17b66540674a4305eb32604e,activist,,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_361
UgybtoPzFuTTgFO-vOZ4AaABAg,Ellen DeGeneres,Deep inside I always knew that she was a Karen😏,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_362
UgyLSGiMZoLFPt6w5dF4AaABAg,Ellen DeGeneres,"I’m believing it, all these people can’t be lying🤦🏾‍♀️I’m sad cause I’m a Ellen fan but they obviously need to clean house there for staff to feel appreciated",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_363
Ugz0gxEDlZW5LZw5kNl4AaABAg,Ellen DeGeneres,"Am not her fan, but in the workplace, there r always people who don’t do what they should.",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_364
UgwAUYwUzVnZ8XW-GJZ4AaABAg,Ellen DeGeneres,"If people criticize Ellen, her fans will call them “homophobic”. I hate when gay people like her would go and harass others, but when criticized or called out, it’s homophobic or racist or sexist. I hate people like her! Period... she's toxic af !!!",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_365
UgwvT6oE86sBKReUqXV4AaABAg,Ellen DeGeneres,Ellen toxic image.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_366
UgyuIKgbgjhjxpdjPTZ4AaABAg,Ellen DeGeneres,I have stopped watching Ellen DeGeneres,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_367
Ugw-XhqZFNM7Z1aSiMt4AaABAg,Ellen DeGeneres,If Ted Cruz is in your corner.....you're a loser.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_368
Ugym1Eu4vF5c0_N02vx4AaABAg,Ellen DeGeneres,"Celebrities should not comment on, of course she’s going to be nice to them. Her staffs concerns speaks volume.",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_369
UgwN6C-2xm_hxnOA4GJ4AaABAg,Ellen DeGeneres,"never cared for Allen
I mean the dude ain't even funny",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_370
Ugzn9Ujlf-3HgbMhz2l4AaABAg,Ellen DeGeneres,"Lol, very soon its gonna be conan. Behind the scenes workers: he is not funny behind the scenes.
Then Jimmy Fallon
Behind the scenes workers: he has a real laugh behind the scenes.",5b0a7f3d17b66540674a4305eb32604e,activist,0.0,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_371
UgwH3iWJXb7p7QLfAFl4AaABAg,Ellen DeGeneres,She’s bad but Steve Harvey is bad to don’t forget about him!,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_372
Ugx1Kbky-xBDwXhRufh4AaABAg,Ellen DeGeneres,"Irony is she always says ""be kind to one another""",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_373
UgxDfYELOFk4YFJy5Ht4AaABAg,Ellen DeGeneres,Ellen sucks I never ever liked her.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_374
UgyWpLi0Cbaa0osEO8h4AaABAg,Ellen DeGeneres,"If I ever go on this show, I'm hiding my phone in my pocket and I'm recording",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_375
UgwCt023pTBncsrp6-t4AaABAg,Ellen DeGeneres,My teachers talking about me,5b0a7f3d17b66540674a4305eb32604e,activist,0.0,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_376
Ugy8tk49wYXKDzal9wZ4AaABAg,Ellen DeGeneres,Never liked her show,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_377
UgzakXODV77FGj99yOx4AaABAg,Ellen DeGeneres,My most favorite cancelled person ever.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_378
Ugx9_t6i9Dc110cUPM14AaABAg,Ellen DeGeneres,Destroying her image to drop her adrenachrome involvement,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_379
UgwiNE0Hh3nElnkOWVx4AaABAg,Ellen DeGeneres,Of course she’s nice to the loaded celebrities,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_380
Ugx4Z8I0EybJn0FHYCp4AaABAg,Ellen DeGeneres,ELLEN U LOSER,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_381
Ugyj3WEfapKi62VZRfh4AaABAg,Ellen DeGeneres,I knew it,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_382
Ugwh9qJTsqbO0RybbPN4AaABAg,Ellen DeGeneres,We all knew what she's all about! I quit watching years ago! 🤣😅,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_383
UgyxTligUyLQ9ja4vah4AaABAg,Ellen DeGeneres,2020 is weird,5b0a7f3d17b66540674a4305eb32604e,activist,0.0,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_384
UgzL4n5tny7XJ1ttQzN4AaABAg,Ellen DeGeneres,One can only hope that Ellen is canceled.,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_385
UgwsBNZ7qgJ1AnNPoK94AaABAg,Andrew Tate,"To be fair he had it coming, enough is enough and if they have a solid and evident case, then this is one of many things Andrew has said and done. He will be punished by the justice system for the crimes that he can't defend against. Top G is over.",5b0a7f3d17b66540674a4305eb32604e,activist,1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_386
UgydmRRXHD59yP3HjO14AaABAg,Andrew Tate,That doesn’t even sound like bro I ain’t gone lie,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_387
Ugz9W8PK4M98A1pDmD54AaABAg,Andrew Tate,I want to hear the conversations between Tate and the claimed victims. Before I make a judgement,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_388
UgxywEVwhEolz8yRKeF4AaABAg,Andrew Tate,Where is the rest of the conversation? I don't hear the other person talking. This is taken out of context.,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_389
UgylfmTVrfbpuWVABe94AaABAg,Andrew Tate,Does this surprise anyone? Come on....really? If anyone says yes than I guess you don't know about him and his personality...this fits him like a glove...,5b0a7f3d17b66540674a4305eb32604e,activist,1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_390
UgzdvLhuklnM_5ch7LN4AaABAg,Andrew Tate,"Few days ago I saw a video of someone who appeared to be tom cruise, a Hollywood actor, playing rock paper scissors with some random dude. The video looked 99% authentique, but it was a fake tom cruise. If they can simulate your face, what's stopping them from simulating a voice? There are tens of hours worth tate's voice on the Internet, this makes things even easier",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_391
Ugx2tLn6xgb-2w05Frl4AaABAg,Andrew Tate,"He was framed
The agents of the matrix set this up",5b0a7f3d17b66540674a4305eb32604e,activist,,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_392
UgxStQzLK3FqU0NYuWZ4AaABAg,Andrew Tate,Fake news....that's sound like Andrew Tate with brain damage.,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_393
UgyY_ort9OVcQ3GY1SJ4AaABAg,Andrew Tate,Release the full message they could be fake,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_394
UgxQZK8mmJMh-BXWBd14AaABAg,Andrew Tate,"Innocent until proven guilty. Don't believe everything u hear on the Internet. The vendetta against this man is a bit sad to he honest, threatening the status quo does not go down well with the 'masters' and their cronies",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_395
UgygRZrSckLhYMF9udR4AaABAg,Andrew Tate,"Knowing the context of the case and how much has come out damaging the validity of the case, like some of the victims coming out saying they aren't victims, some of the victims having a history of false allegations, dismissing camera footage, dismissing witness testimony, etc, I kind of find this hard to believe now. Seems fake. The whole case has been confirmed on multiple fronts to be disingenuous in some regard.",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_396
UgzQsTFbYzaWFjhSkwF4AaABAg,Andrew Tate,I can't believe it,5b0a7f3d17b66540674a4305eb32604e,activist,0.0,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_397
UgzUSHU2EuKSMe6Z6Hx4AaABAg,Andrew Tate,I find it so ironic that the feminists who are so against the stuff Tate is being accused of want the allegations to be true so badly,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_398
Ugy7UeB4ICy3v2C73N94AaABAg,Andrew Tate,"As a professional audio engineer I can indeed say that we have trained ai on 1000s of hours of andrew tate clips 
And these text would ""need context"" to make sence",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_399
UgyggXULnG3MjV5HgP54AaABAg,Andrew Tate,Can u say taken from context this is ridiculous,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_400
UgwOrsXtje9hgMsxp4F4AaABAg,Andrew Tate,Wow shame law and crime network is fake just like the rest,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,3.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_401
Ugx8Keo4c3oHym4kG8V4AaABAg,Andrew Tate,BUT HE'S BRINGING BACK MASCULINITY THOUGH.,5b0a7f3d17b66540674a4305eb32604e,activist,,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_402
Ugw35HSayn6GKNN7RaJ4AaABAg,Andrew Tate,Naah this is fake this a bad Tate imitation 😂😂😂,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_403
UgyTtieo1E979WK05Yp4AaABAg,Andrew Tate,Doesn’t sound like tate,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_404
UgzL5DAelfnXJSLyZq54AaABAg,Andrew Tate,"that's not even an evidence, some of them is not even his voice, sad try",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_405
UgwjZvmZ6ckETxFlr3J4AaABAg,Andrew Tate,News flash the women who's supposedly came forward to say that Andrew taped it all that stuff actually came forward and said that the prosecuting attorney made that up so get your facts straight news person.,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_406
UgwAi_q2aAXBlZwubzN4AaABAg,Andrew Tate,"Being such a huge media house, they failed to analyse the fake generated audio, what a shame, the speed, the tone, the normalised pitch of the heated talk, everything seems odd as I can generate better fake audios in trumps/bidens/even in your voice saying all sort of illegal or graphic statements.(this day and age everything can be falsely made by computer even messages).I thought this was a professional media house but maybe you r also trying to pass on a narrative provided to you, so for the time being m unsubscribing as I don't want to be shown false narrated news.",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_407
UgxVl1xezEjQqhJ1Ywp4AaABAg,Andrew Tate,he didn't use the word you are using in caption.nice way to defame when people are not around to defend themselves.,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_408
UgzJxAyIxMpq8pssd9l4AaABAg,Andrew Tate,This is pathetic,5b0a7f3d17b66540674a4305eb32604e,activist,,,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_409
UgzZHdlDTdmWewbgTaN4AaABAg,Andrew Tate,That second recording 100% does not sound like Tate. You can easily tell by hearing it,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_410
Ugxam-sCEzMg3SjpT7J4AaABAg,Andrew Tate,2015 😂,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_411
UgzRAAUIu0kz5vipU8V4AaABAg,Andrew Tate,could be AI now,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,1.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_412
UgxEvOjIoouqmoBAnkF4AaABAg,Andrew Tate,WoW listen this is not his voice,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_413
UgxLR77cBVUlgH6lA094AaABAg,Andrew Tate,Sounds AI generated,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_414
UgzaXf8Kpnj7roEFofh4AaABAg,Andrew Tate,So we’re gonna act like Joe Rogan didn’t just have an Ai interview with Steve Jobs not so long ago? And how easy that can done,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_415
UgwdBO8M4DPY7GrvC054AaABAg,Andrew Tate,That recording sound fake asl 😂 😂 no emotions in his voice sound like it was typed out,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_416
Ugxl17ofHXnJU3zDBQV4AaABAg,Andrew Tate,This could be about food for all we know,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_417
UgxG3gAaWZXVdT9Qu2F4AaABAg,Andrew Tate,Ai is crazy😂,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_418
UgzktmnRjK1tI--IHgt4AaABAg,Andrew Tate,"The part where he said turn me on I already knew that wasn’t Andrew Tate bro, 🤣.",5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_419
UgxEbQx76Vq46X8zVXF4AaABAg,Andrew Tate,This is fake u guys can’t tell ?!?! They literally have fake AI Voices now !!! Made by Elon musk .,5b0a7f3d17b66540674a4305eb32604e,activist,-1.0,2.0,sample_3,nan; nan,4.166666666666667,3.6666666666666665,1.6666666666666667,1.0,1.0,0,Male,annotation_420
Ugyo_ShpkI9c9lqoxXh4AaABAg,J K Rowling,I hope she never forgets their betrayal and can't wait for a remake of all the HP films so we never have to see them again,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_631
UgxmvR6Bk3CD1BM7Z_54AaABAg,J K Rowling,Big up to jk,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_632
Ugy5QsS8BQFUpOJ-kfd4AaABAg,J K Rowling,Well said JK.👏👏👏,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_633
Ugzhp0BS9U_kKpf1s2J4AaABAg,J K Rowling,Emma Watson supporting trans idiocy makes absolutely no sense. Why would a feminist advocate for a man trying to become a woman?,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,4.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_634
Ugybakv7B2uUcmuyYXF4AaABAg,J K Rowling,It annoys me to keep agreeing with her.,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,2.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_635
UgzOMnl9eJjkczSM74Z4AaABAg,J K Rowling,"The irony of the ""lefties losing it"" lady complaining that the right are being thrown under the bus. 
The bus is moving forward. Get out from under it and stop complaining.",5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_636
UgwArQc776u1rh9Gp7t4AaABAg,J K Rowling,Jk rowling better not come near me 8f theres a bus,5eb9de9cdba3f80b1997c345b25fe0aa,student,0.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_637
UgxCuFo_XFGx8Bia83p4AaABAg,J K Rowling,Trans people are so entitled,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,4.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_638
UgwQvkStrZxM6WMxT4l4AaABAg,J K Rowling,Without Rowling no one knows emma or daniel,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,2.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_639
Ugxbr9sKXo4WEk5vJhR4AaABAg,J K Rowling,She is an actual woman. Trans people hate that shit.,5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_640
Ugxw0g7_p8PwbGZnLUd4AaABAg,J K Rowling,"LOL what the fuck is she talking about?
Nobody offered her an apology. 😂",5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_641
UgxJbTECoR7vc7iPK6x4AaABAg,J K Rowling,"You got that right --- that's exactly what Emma Watson is -----""small but loud""",5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,4.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_642
UgyqybqlxZQiFM6u_Vx4AaABAg,J K Rowling,Never confuse fame or wealth for wisdom. They are usually mutually exclusive.,5eb9de9cdba3f80b1997c345b25fe0aa,student,0.0,1.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_643
UgzOGOOLTUCzZRpyTbh4AaABAg,J K Rowling,"Brave lady, stood her ground on what is right. ✊",5eb9de9cdba3f80b1997c345b25fe0aa,student,-1.0,3.0,sample_6,nan; nan,5.0,5.0,2.5,4.0,2.6666666666666665,1,Female,annotation_644
